date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:39	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%226552f28e-65c5%22	https://eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/css/aos.css?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/css/aosef10.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:39	37022/37022	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-909e%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/shortcode.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/shortcode8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:40	2518/2518	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-9d6%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/beerslider-styl.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/beerslider-styl8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:40	37641/37641	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-9309%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/plyr-styl.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/plyr-styl8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:40	6928/6928	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-1b10%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/slick-styl.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/slick-styl8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:40	9043/9043	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-2353%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/animate-styl.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/animate-styl8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:41	2751/2751	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-abf%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/highlight.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/highlight8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:41	1942/1942	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-796%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/woocommerce.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/css/woocommerce8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:41	692/692	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-2b4%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/includes/extension/css/style.css?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/includes/extension/css/style8b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:41	9475/9475	---MCZ	200	added ('OK')	text/css	etag:W/%2265f18dcc-2503%22	https://eduquest.itech-theme.com/wp-content/uploads/elementor/css/global.css?ver=1710329292	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/elementor/css/global2b7b.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:42	106104/106104	---MCZ	200	added ('OK')	text/css	etag:W/%2265f1b4d4-19e78%22	https://eduquest.itech-theme.com/wp-content/uploads/elementor/css/post-2793.css?ver=1710339284	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/elementor/css/post-27933b62.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:42	16483/16483	---MCZ	200	added ('OK')	text/css	etag:W/%2265faaad3-4063%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/iconfont/themify-icons/themify-icons.css?ver=3.0.1	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/iconfont/themify-icons/themify-icons41fe.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:42	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%2265deceba-e238%22	https://eduquest.itech-theme.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:42	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%2265deceba-29d%22	https://eduquest.itech-theme.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:43	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%2265deceba-2a3%22	https://eduquest.itech-theme.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:43	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654b0043-15601%22	https://eduquest.itech-theme.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:43	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ff2ad5-3509%22	https://eduquest.itech-theme.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:43	79748/79748	---MCZ	200	added ('OK')	application/javascript	etag:W/%226552f28e-13784%22	https://eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/bootstrap.bundle.min.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/bootstrap.bundle.minef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:44	3007/3007	---M--	200	added ('OK')	image/png	etag:%2265606161-bbf%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/10/home5-logoblak.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/10/home5-logoblak.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:45	563084/563084	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-8978c%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/g6.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/g6.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:46	832753/832753	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-cb4f1%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/mainblog.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/mainblog.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:46	9892/9892	---MCZ	200	added ('OK')	text/css	etag:W/%2265f1b4d4-26a4%22	https://eduquest.itech-theme.com/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1710339284	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/elementor/css/custom-widget-icon-list.min3b62.css	(from https://eduquest.itech-theme.com/home-5/)
11:26:46	6824/6824	---M--	200	added ('OK')	image/png	etag:%2265606161-1aa8%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/shape-51.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/shape-51.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:47	116845/116845	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-1c86d%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/1_0002_18-1-1.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/1_0002_18-1-1.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:47	73540/73540	---M--	200	added ('OK')	image/png	etag:%2265606161-11f44%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/avatar4-1.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/avatar4-1.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:47	424270/424270	---M--	200	added ('OK')	image/png	etag:%2265606161-6794e%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/10/home4-abt-img.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/10/home4-abt-img.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:47	31061/31061	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-7955%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course3-1.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course3-1.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:47	51276/51276	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-c84c%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course6-1.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course6-1.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:48	43968/43968	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-abc0%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course1-1-1.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course1-1-1.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:48	96257/96257	---M--	200	added ('OK')	image/jpeg	etag:%2265606191-17801%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/video-thumb-1-1024x505.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/video-thumb-1-1024x505.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:48	231564/231564	---M--	200	added ('OK')	image/png	etag:%2265606161-3888c%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-c1.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-c1.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:48	38045/38045	---M--	200	added ('OK')	image/png	etag:%2265606161-949d%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-c2.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-c2.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:49	96411/96411	---M--	200	added ('OK')	image/png	etag:%2265606161-1789b%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-c3.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-c3.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:49	2862/2862	---M--	200	added ('OK')	image/png	etag:%2265606161-b2e%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-dot.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-dot.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:49	89970/89970	---M--	200	added ('OK')	image/png	etag:%2265606161-15f72%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t2.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t2.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:49	80478/80478	---M--	200	added ('OK')	image/png	etag:%2265606161-13a5e%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t3.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t3.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:50	92086/92086	---M--	200	added ('OK')	image/png	etag:%2265606161-167b6%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t4.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t4.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:50	59889/59889	---M--	200	added ('OK')	image/png	etag:%2265606161-e9f1%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t1.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/home5-t1.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:50	34268/34268	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-85dc%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/08/author-1.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/08/author-1.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:50	50696/50696	---M--	200	added ('OK')	image/jpeg	etag:%2265606161-c608%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course7-1.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course7-1.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:51	6225/6225	---M--	200	added ('OK')	image/jpeg	etag:%226560617e-1851%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course6-1-150x150.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course6-1-150x150.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:51	5274/5274	---M--	200	added ('OK')	image/jpeg	etag:%226560617d-149a%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course4-1-150x150.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course4-1-150x150.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:51	3100/3100	---M--	200	added ('OK')	image/png	etag:%2265606161-c1c%22	https://eduquest.itech-theme.com/wp-content/uploads/2023/10/home5-logo.png	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2023/10/home5-logo.png	(from https://eduquest.itech-theme.com/home-5/)
11:26:51	6802/6802	---M--	200	added ('OK')	image/jpeg	etag:%226560617d-1a92%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course5-1-150x150.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course5-1-150x150.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:52	4193/4193	---M--	200	added ('OK')	image/jpeg	etag:%226560617d-1061%22	https://eduquest.itech-theme.com/wp-content/uploads/2019/05/course3-1-150x150.jpg	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/uploads/2019/05/course3-1-150x150.jpg	(from https://eduquest.itech-theme.com/home-5/)
11:26:52	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654b0043-1590%22	https://eduquest.itech-theme.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-includes/js/imagesloaded.minbb93.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:52	24138/24138	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a55d66-5e4a%22	https://eduquest.itech-theme.com/wp-includes/js/masonry.min.js?ver=4.2.2	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-includes/js/masonry.min3a05.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:53	2443/2443	---MCZ	200	added ('OK')	application/javascript	etag:W/%226552f28e-98b%22	https://eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/kc-engine.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/kc-engineef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:53	1928/1928	---MCZ	200	added ('OK')	application/javascript	etag:W/%226552f28e-788%22	https://eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/counter.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/counteref10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:53	14243/14243	---MCZ	200	added ('OK')	application/javascript	etag:W/%226552f28e-37a3%22	https://eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/aos.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/aosef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:53	14688/14688	---MCZ	200	added ('OK')	application/javascript	etag:W/%226552f28e-3960%22	https://eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/custom.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/eduquest-addon/assets/js/customef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:54	14507/14507	---MCZ	200	added ('OK')	application/javascript	etag:W/%22651f6db0-38ab%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon-pro/assets/js/thepackpro.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon-pro/assets/js/thepackproef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:54	9029/9029	---MCZ	200	added ('OK')	application/javascript	etag:W/%22651f6db0-2345%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon-pro/assets/js/jquery.marquee.min.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon-pro/assets/js/jquery.marquee.minef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:54	5291/5291	---MCZ	200	added ('OK')	application/javascript	etag:W/%22651f6db0-14ab%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon-pro/assets/js/kc-engine.js?ver=6.5.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon-pro/assets/js/kc-engineef10.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:54	8058/8058	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265faaad3-1f7a%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/lazysizes.min.js?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/lazysizes.min8b7b.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:55	5138/5138	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265faaad3-1412%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/jquery.nav.js?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/jquery.nav8b7b.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:55	7032/7032	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265faaad3-1b78%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/rellax.min.js?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/rellax.min8b7b.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:55	5640/5640	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265faaad3-1608%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/tilt.jquery.min.js?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/tilt.jquery.min8b7b.js	(from https://eduquest.itech-theme.com/home-5/)
11:26:55	14690/14690	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265faaad3-3962%22	https://eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/circle-progress.js?ver=2.0.8.3	D:/HTTrack%20Website/Job%20Platform/eduquest.itech-theme.com/wp-content/plugins/the-pack-addon/assets/js/circle-progress8b7b.js	(from https://eduquest.itech-theme.com/home-5/)
